Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Driver_Age,Driver_Gender,License_Type,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,Issuing_Agency,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments,Hour,Age_Group,Over_Speeding,Speed_Diff,Day,Repeat_Offender,Month
VLT103743,No Seatbelt,4222,Delhi,2033-04-01,1900-01-01 09:01:00,Bus,Green,2022,Maharashtra,69,Other,Heavy Vehicle,1,Dust Storm,Wet,OFF4076,Traffic Police,Valid,5,,Yes,Red,100,99,0.27,Positive,Yes,Yes,Cash,Yes,0,First Violation,9,60+,False,-1,Friday,False,2033-04
VLT103744,Wrong Parking,2539,Delhi,2033-04-02,1900-01-01 10:33:00,Truck,Green,1999,Gujarat,50,Other,Learner,4,Rainy,Potholes,OFF2649,Local Police,Suspended,5,Yes,Yes,Red,50,96,0.24,Positive,Yes,No,Online,Yes,3,,10,46-60,True,46,Saturday,True,2033-04
VLT103745,Using Mobile Phone,4836,Uttar Pradesh,2033-04-03,1900-01-01 02:53:00,Scooter,Green,2002,Delhi,59,Male,Commercial,2,Foggy,Potholes,OFF6037,Traffic Police,Suspended,5,Yes,,Yellow,40,61,0.03,Negative,No,Yes,Card,No,0,Repeat Offender,2,46-60,True,21,Sunday,False,2033-04
VLT103746,Overloading,1347,Maharashtra,2033-04-04,1900-01-01 14:44:00,Scooter,Yellow,2019,Delhi,36,Other,Heavy Vehicle,6,Dust Storm,Dry,OFF1645,Local Police,Expired,2,,Yes,Green,30,63,0.2,Positive,Yes,Yes,Card,Yes,1,,14,36-45,True,33,Monday,True,2033-04
VLT103747,Overloading,2267,Uttar Pradesh,2033-04-05,1900-01-01 05:16:00,Bike,Blue,2009,Punjab,67,Other,Four-Wheeler,10,Foggy,Potholes,OFF2965,Traffic Police,Expired,4,,,Yellow,60,39,0.06,Positive,Yes,Yes,Cash,Yes,5,First Violation,5,60+,False,-21,Tuesday,True,2033-04
VLT103748,No Seatbelt,3056,Tamil Nadu,2033-04-06,1900-01-01 12:58:00,Truck,Black,2009,Tamil Nadu,20,Other,Four-Wheeler,1,Clear,Dry,OFF7082,Local Police,Suspended,5,Yes,No,Red,50,63,0.29,Negative,Yes,Yes,Online,No,0,Repeat Offender,12,18-25,True,13,Wednesday,False,2033-04
VLT103749,No Helmet,2702,Karnataka,2033-04-07,1900-01-01 10:56:00,Scooter,Silver,2009,Delhi,57,Female,Learner,7,Clear,Slippery,OFF3868,RTO,Suspended,3,No,,Green,30,50,0.33,Negative,No,Yes,Cash,Yes,5,Fine Paid On Spot,10,46-60,True,20,Thursday,True,2033-04
VLT103750,No Seatbelt,1293,Uttar Pradesh,2033-04-08,1900-01-01 12:02:00,Auto Rickshaw,Yellow,2012,Karnataka,66,Male,Four-Wheeler,8,Dust Storm,Slippery,OFF2773,Local Police,Valid,2,Yes,,Yellow,100,50,0.06,Positive,No,No,Cash,No,0,,12,60+,False,-50,Friday,False,2033-04
VLT103751,Overloading,1936,Tamil Nadu,2033-04-09,1900-01-01 16:12:00,Scooter,Grey,2016,Tamil Nadu,48,Male,Heavy Vehicle,2,Dust Storm,Dry,OFF8427,Local Police,Expired,5,Yes,No,Green,80,114,0.31,Not Conducted,Yes,Yes,Cash,No,5,First Violation,16,46-60,True,34,Saturday,True,2033-04
VLT103752,Signal Jumping,1574,Uttar Pradesh,2033-04-10,1900-01-01 13:53:00,Bike,Red,2016,Gujarat,51,Other,Learner,4,Foggy,Wet,OFF6299,Local Police,Suspended,2,Yes,No,Green,60,60,0.38,Positive,No,Yes,Cash,No,0,Repeat Offender,13,46-60,False,0,Sunday,False,2033-04
VLT103753,No Seatbelt,3147,Gujarat,2033-04-11,1900-01-01 21:53:00,Truck,Grey,2001,Gujarat,34,Other,Heavy Vehicle,5,Cloudy,Wet,OFF4724,RTO,Valid,5,No,Yes,Red,60,60,0.33,Positive,Yes,No,Not Paid,Yes,2,Fine Paid On Spot,21,26-35,False,0,Monday,True,2033-04
VLT103754,Driving Without License,2032,Tamil Nadu,2033-04-12,1900-01-01 06:24:00,Auto Rickshaw,Blue,2022,Maharashtra,54,Other,Heavy Vehicle,1,Rainy,Wet,OFF2542,RTO,Valid,5,,Yes,Yellow,80,112,0.23,Not Conducted,Yes,No,Not Paid,Yes,5,,6,46-60,True,32,Tuesday,True,2033-04
VLT103755,Drunk Driving,3505,Punjab,2033-04-13,1900-01-01 09:56:00,Bike,Red,2020,Tamil Nadu,45,Female,Four-Wheeler,6,Foggy,Dry,OFF6344,RTO,Suspended,3,No,Yes,Green,30,84,0.2,Not Conducted,No,Yes,Card,No,3,Fine Paid On Spot,9,36-45,True,54,Wednesday,True,2033-04
VLT103756,Signal Jumping,1011,Punjab,2033-04-14,1900-01-01 12:03:00,Auto Rickshaw,Green,1996,Maharashtra,42,Female,Four-Wheeler,9,Dust Storm,Under Construction,OFF8225,Local Police,Expired,3,Yes,,Red,30,87,0.1,Negative,Yes,Yes,Not Paid,Yes,2,Repeat Offender,12,36-45,True,57,Thursday,True,2033-04
VLT103757,Over-speeding,2034,Maharashtra,2033-04-15,1900-01-01 13:31:00,Car,Green,2015,Maharashtra,71,Other,Two-Wheeler,0,Rainy,Under Construction,OFF1162,Traffic Police,Expired,1,Yes,No,Yellow,50,108,0.1,Negative,No,No,Cash,No,5,Fine Paid On Spot,13,60+,True,58,Friday,True,2033-04
VLT103758,Over-speeding,4822,Karnataka,2033-04-16,1900-01-01 14:20:00,Scooter,Black,2004,Tamil Nadu,35,Female,Four-Wheeler,1,Rainy,Potholes,OFF7701,Local Police,Expired,2,,No,Green,100,70,0.03,Positive,Yes,Yes,Card,Yes,2,,14,26-35,False,-30,Saturday,True,2033-04
VLT103759,Overloading,2316,Maharashtra,2033-04-17,1900-01-01 16:24:00,Car,Grey,2020,Uttar Pradesh,44,Female,Learner,9,Clear,Wet,OFF4086,RTO,Expired,5,No,No,Green,60,56,0.15,Positive,Yes,No,Online,No,2,First Violation,16,36-45,False,-4,Sunday,True,2033-04
VLT103760,Wrong Parking,3736,Gujarat,2033-04-18,1900-01-01 01:06:00,Bike,Green,2011,Punjab,61,Male,Two-Wheeler,7,Foggy,Potholes,OFF5238,RTO,Valid,1,No,,Red,100,57,0.1,Not Conducted,No,No,Cash,No,3,Repeat Offender,1,60+,False,-43,Monday,True,2033-04
VLT103761,Signal Jumping,4240,Gujarat,2033-04-19,1900-01-01 03:43:00,Truck,Blue,2004,Uttar Pradesh,51,Male,Learner,2,Clear,Wet,OFF1799,RTO,Valid,1,Yes,,Red,100,80,0.24,Negative,Yes,No,Card,Yes,4,Repeat Offender,3,46-60,False,-20,Tuesday,True,2033-04
VLT103762,No Helmet,4650,Maharashtra,2033-04-20,1900-01-01 05:18:00,Auto Rickshaw,Silver,2003,Uttar Pradesh,63,Male,Learner,8,Dust Storm,Potholes,OFF3529,Local Police,Expired,1,,Yes,Green,40,116,0.36,Not Conducted,No,No,Online,Yes,2,First Violation,5,60+,True,76,Wednesday,True,2033-04
VLT103763,No Seatbelt,2530,West Bengal,2033-04-21,1900-01-01 16:15:00,Truck,Green,2003,Tamil Nadu,29,Male,Four-Wheeler,0,Foggy,Under Construction,OFF2915,Highway Patrol,Suspended,5,,Yes,Red,40,86,0.34,Not Conducted,Yes,Yes,Not Paid,No,2,Fine Paid On Spot,16,26-35,True,46,Thursday,True,2033-04
VLT103764,Overloading,1289,Punjab,2033-04-22,1900-01-01 13:52:00,Bike,Silver,2007,Karnataka,21,Male,Heavy Vehicle,4,Clear,Wet,OFF1058,Traffic Police,Valid,5,,No,Red,80,39,0.28,Negative,No,No,Online,Yes,5,First Violation,13,18-25,False,-41,Friday,True,2033-04
VLT103765,Overloading,1057,Delhi,2033-04-23,1900-01-01 20:10:00,Bike,Blue,2017,Punjab,53,Female,Commercial,1,Cloudy,Slippery,OFF9498,RTO,Suspended,5,No,Yes,Yellow,80,89,0.46,Not Conducted,No,Yes,Not Paid,Yes,1,First Violation,20,46-60,True,9,Saturday,True,2033-04
VLT103766,Driving Without License,3762,Gujarat,2033-04-24,1900-01-01 08:48:00,Car,Yellow,2022,Delhi,52,Female,Learner,0,Dust Storm,Slippery,OFF9188,Highway Patrol,Expired,5,No,Yes,Green,30,48,0.0,Positive,Yes,No,Card,No,5,,8,46-60,True,18,Sunday,True,2033-04
VLT103767,Signal Jumping,2423,West Bengal,2033-04-25,1900-01-01 00:20:00,Scooter,Grey,1997,Gujarat,30,Male,Commercial,4,Foggy,Dry,OFF3909,RTO,Suspended,5,Yes,Yes,Green,40,70,0.03,Not Conducted,No,No,Card,Yes,3,,0,26-35,True,30,Monday,True,2033-04
VLT103768,Driving Without License,3537,Uttar Pradesh,2033-04-26,1900-01-01 17:20:00,Scooter,White,2003,Karnataka,20,Female,Heavy Vehicle,10,Clear,Dry,OFF6631,RTO,Expired,4,Yes,No,Red,100,90,0.29,Not Conducted,No,No,Cash,No,3,,17,18-25,False,-10,Tuesday,True,2033-04
VLT103769,Wrong Parking,2798,Uttar Pradesh,2033-04-27,1900-01-01 00:22:00,Truck,Black,2016,Tamil Nadu,48,Female,Heavy Vehicle,10,Rainy,Dry,OFF1081,Highway Patrol,Valid,1,No,Yes,Green,40,43,0.43,Not Conducted,No,No,Card,Yes,5,Repeat Offender,0,46-60,True,3,Wednesday,True,2033-04
VLT103770,Drunk Driving,4971,Karnataka,2033-04-28,1900-01-01 02:00:00,Scooter,Yellow,2019,Punjab,65,Other,Two-Wheeler,9,Dust Storm,Potholes,OFF4649,Traffic Police,Valid,2,Yes,No,Green,100,63,0.42,Negative,Yes,Yes,Online,No,3,,2,60+,False,-37,Thursday,True,2033-04
VLT103771,Wrong Parking,837,Karnataka,2033-04-29,1900-01-01 04:14:00,Bike,Yellow,2012,Uttar Pradesh,55,Male,Commercial,8,Dust Storm,Under Construction,OFF4517,RTO,Expired,5,,No,Green,30,92,0.47,Not Conducted,No,Yes,Not Paid,Yes,0,First Violation,4,46-60,True,62,Friday,False,2033-04
VLT103772,Drunk Driving,1186,Punjab,2033-04-30,1900-01-01 08:34:00,Bike,Grey,2020,Gujarat,37,Male,Learner,8,Dust Storm,Dry,OFF5559,Highway Patrol,Suspended,5,Yes,No,Red,100,101,0.2,Positive,No,Yes,Online,No,1,Repeat Offender,8,36-45,True,1,Saturday,True,2033-04
VLT103773,Over-speeding,2536,Maharashtra,2033-05-01,1900-01-01 03:34:00,Bike,Silver,2011,West Bengal,24,Male,Heavy Vehicle,2,Rainy,Wet,OFF8391,Local Police,Valid,4,No,,Yellow,100,26,0.39,Positive,Yes,Yes,Card,No,1,Repeat Offender,3,18-25,False,-74,Sunday,True,2033-05
VLT103774,No Seatbelt,1671,Uttar Pradesh,2033-05-02,1900-01-01 07:03:00,Car,Blue,1996,Gujarat,34,Male,Heavy Vehicle,8,Rainy,Under Construction,OFF6830,RTO,Expired,2,,Yes,Green,50,40,0.48,Positive,No,Yes,Card,No,1,Repeat Offender,7,26-35,False,-10,Monday,True,2033-05
VLT103775,Overloading,1228,Punjab,2033-05-03,1900-01-01 04:40:00,Bus,White,2001,Maharashtra,44,Female,Four-Wheeler,7,Clear,Slippery,OFF2627,Local Police,Suspended,4,,,Yellow,40,55,0.11,Positive,No,No,Card,Yes,0,First Violation,4,36-45,True,15,Tuesday,False,2033-05
VLT103776,No Helmet,3308,West Bengal,2033-05-04,1900-01-01 13:34:00,Bike,Grey,1999,Uttar Pradesh,71,Male,Four-Wheeler,7,Dust Storm,Potholes,OFF1680,Highway Patrol,Expired,4,Yes,,Red,40,55,0.21,Positive,Yes,Yes,Card,Yes,1,,13,60+,True,15,Wednesday,True,2033-05
VLT103777,No Seatbelt,3567,Delhi,2033-05-05,1900-01-01 08:34:00,Car,Black,1998,Gujarat,31,Female,Learner,6,Rainy,Under Construction,OFF6762,Highway Patrol,Expired,4,,,Yellow,60,120,0.13,Negative,No,No,Not Paid,No,4,Repeat Offender,8,26-35,True,60,Thursday,True,2033-05
VLT103778,Over-speeding,3045,Karnataka,2033-05-06,1900-01-01 22:32:00,Bus,Green,2014,Karnataka,52,Other,Learner,0,Foggy,Under Construction,OFF2488,RTO,Suspended,1,,No,Red,40,104,0.49,Positive,Yes,No,Card,No,0,Fine Paid On Spot,22,46-60,True,64,Friday,False,2033-05
VLT103779,No Seatbelt,1709,Uttar Pradesh,2033-05-07,1900-01-01 03:25:00,Bike,Black,2014,Karnataka,33,Male,Commercial,5,Dust Storm,Dry,OFF7686,RTO,Expired,1,,No,Red,60,111,0.2,Not Conducted,No,Yes,Cash,Yes,1,Repeat Offender,3,26-35,True,51,Saturday,True,2033-05
VLT103780,No Seatbelt,2778,Maharashtra,2033-05-08,1900-01-01 20:31:00,Bus,Red,2007,Karnataka,31,Male,Learner,0,Foggy,Potholes,OFF2766,Local Police,Suspended,4,Yes,,Green,80,68,0.34,Negative,No,No,Cash,Yes,4,First Violation,20,26-35,False,-12,Sunday,True,2033-05
VLT103781,Overloading,4041,Punjab,2033-05-09,1900-01-01 01:29:00,Scooter,Grey,2008,Karnataka,69,Male,Commercial,10,Dust Storm,Potholes,OFF6391,Traffic Police,Suspended,1,Yes,,Yellow,50,119,0.39,Negative,Yes,Yes,Not Paid,No,4,First Violation,1,60+,True,69,Monday,True,2033-05
VLT103782,No Seatbelt,1972,Delhi,2033-05-10,1900-01-01 16:07:00,Bike,Black,2004,Delhi,44,Other,Four-Wheeler,0,Cloudy,Dry,OFF4877,Highway Patrol,Expired,3,Yes,Yes,Green,100,92,0.1,Not Conducted,Yes,Yes,Cash,No,4,First Violation,16,36-45,False,-8,Tuesday,True,2033-05
VLT103783,Drunk Driving,3074,Maharashtra,2033-05-11,1900-01-01 19:51:00,Truck,Red,2022,Punjab,30,Male,Heavy Vehicle,8,Clear,Wet,OFF8216,Local Police,Valid,1,Yes,,Yellow,40,92,0.45,Not Conducted,Yes,No,Online,Yes,2,Fine Paid On Spot,19,26-35,True,52,Wednesday,True,2033-05
VLT103784,Signal Jumping,2347,Maharashtra,2033-05-12,1900-01-01 15:09:00,Car,Green,1995,Punjab,26,Male,Four-Wheeler,0,Cloudy,Under Construction,OFF3680,Local Police,Expired,3,No,No,Yellow,100,103,0.11,Not Conducted,Yes,No,Not Paid,No,0,Repeat Offender,15,26-35,True,3,Thursday,False,2033-05
VLT103785,Overloading,2043,Punjab,2033-05-13,1900-01-01 10:03:00,Scooter,Silver,2003,Uttar Pradesh,28,Male,Two-Wheeler,1,Foggy,Wet,OFF5591,RTO,Suspended,2,Yes,,Yellow,50,31,0.03,Positive,Yes,Yes,Card,No,0,Fine Paid On Spot,10,26-35,False,-19,Friday,False,2033-05
VLT103786,Drunk Driving,4767,Maharashtra,2033-05-14,1900-01-01 08:14:00,Truck,Black,1999,Gujarat,53,Male,Four-Wheeler,3,Clear,Under Construction,OFF2284,Local Police,Valid,3,No,Yes,Green,60,72,0.23,Not Conducted,Yes,Yes,Card,Yes,3,First Violation,8,46-60,True,12,Saturday,True,2033-05
VLT103787,Drunk Driving,1116,Tamil Nadu,2033-05-15,1900-01-01 16:45:00,Bus,Black,2002,Uttar Pradesh,47,Male,Heavy Vehicle,7,Rainy,Wet,OFF4120,Traffic Police,Expired,2,Yes,No,Yellow,80,90,0.47,Not Conducted,No,Yes,Not Paid,No,4,,16,46-60,True,10,Sunday,True,2033-05
VLT103788,No Helmet,601,Delhi,2033-05-16,1900-01-01 22:13:00,Scooter,Blue,2021,Karnataka,72,Female,Commercial,2,Cloudy,Wet,OFF2497,Local Police,Suspended,2,No,,Green,40,116,0.28,Not Conducted,No,No,Card,Yes,1,,22,60+,True,76,Monday,True,2033-05
VLT103789,Drunk Driving,4766,Punjab,2033-05-17,1900-01-01 00:48:00,Car,Silver,2008,Punjab,39,Male,Four-Wheeler,7,Foggy,Potholes,OFF1368,Traffic Police,Expired,1,Yes,No,Yellow,80,27,0.47,Not Conducted,Yes,Yes,Online,No,3,,0,36-45,False,-53,Tuesday,True,2033-05
VLT103790,No Seatbelt,1971,Delhi,2033-05-18,1900-01-01 06:03:00,Auto Rickshaw,Green,2017,Tamil Nadu,50,Female,Four-Wheeler,1,Rainy,Slippery,OFF4609,RTO,Expired,3,No,Yes,Green,80,95,0.47,Not Conducted,No,No,Online,No,1,Repeat Offender,6,46-60,True,15,Wednesday,True,2033-05
VLT103791,Overloading,2706,Karnataka,2033-05-19,1900-01-01 01:51:00,Bike,White,2005,Uttar Pradesh,54,Female,Two-Wheeler,10,Dust Storm,Dry,OFF2345,RTO,Suspended,5,Yes,Yes,Red,30,60,0.36,Positive,No,No,Not Paid,Yes,4,First Violation,1,46-60,True,30,Thursday,True,2033-05
VLT103792,Driving Without License,4754,Gujarat,2033-05-20,1900-01-01 02:03:00,Car,White,2007,Uttar Pradesh,24,Female,Heavy Vehicle,6,Cloudy,Wet,OFF6836,Traffic Police,Suspended,4,,Yes,Yellow,80,33,0.19,Positive,No,Yes,Card,No,1,First Violation,2,18-25,False,-47,Friday,True,2033-05
VLT103793,Over-speeding,3384,Uttar Pradesh,2033-05-21,1900-01-01 11:24:00,Car,White,2005,West Bengal,72,Male,Heavy Vehicle,10,Dust Storm,Potholes,OFF8343,Highway Patrol,Expired,4,No,,Yellow,100,108,0.01,Negative,Yes,Yes,Not Paid,No,0,,11,60+,True,8,Saturday,False,2033-05
VLT103794,Driving Without License,1651,Punjab,2033-05-22,1900-01-01 07:16:00,Truck,Yellow,2001,Gujarat,43,Male,Two-Wheeler,3,Foggy,Wet,OFF9397,Highway Patrol,Expired,1,,No,Red,40,43,0.4,Not Conducted,No,No,Card,No,2,Fine Paid On Spot,7,36-45,True,3,Sunday,True,2033-05
VLT103795,Over-speeding,3747,Delhi,2033-05-23,1900-01-01 23:09:00,Scooter,Silver,2016,Delhi,53,Male,Commercial,9,Clear,Dry,OFF3390,Local Police,Valid,3,,,Green,40,56,0.19,Negative,Yes,Yes,Not Paid,Yes,0,,23,46-60,True,16,Monday,False,2033-05
VLT103796,Using Mobile Phone,3669,Gujarat,2033-05-24,1900-01-01 10:50:00,Car,Blue,2007,Maharashtra,26,Female,Two-Wheeler,5,Foggy,Under Construction,OFF4308,RTO,Expired,3,No,No,Red,100,101,0.49,Negative,Yes,Yes,Cash,No,2,Fine Paid On Spot,10,26-35,True,1,Tuesday,True,2033-05
VLT103797,Drunk Driving,3693,Punjab,2033-05-25,1900-01-01 15:01:00,Bus,Black,2009,Gujarat,54,Male,Commercial,7,Cloudy,Potholes,OFF4383,Highway Patrol,Suspended,2,No,,Red,80,106,0.4,Not Conducted,No,No,Not Paid,Yes,4,Repeat Offender,15,46-60,True,26,Wednesday,True,2033-05
VLT103798,Drunk Driving,772,West Bengal,2033-05-26,1900-01-01 22:02:00,Bus,White,2012,Maharashtra,53,Female,Learner,4,Dust Storm,Under Construction,OFF2524,Highway Patrol,Suspended,4,No,,Red,50,111,0.11,Negative,No,No,Online,No,1,,22,46-60,True,61,Thursday,True,2033-05
VLT103799,Using Mobile Phone,138,Punjab,2033-05-27,1900-01-01 01:02:00,Scooter,White,2003,Punjab,29,Male,Two-Wheeler,8,Dust Storm,Wet,OFF3826,Highway Patrol,Suspended,4,Yes,,Red,60,70,0.19,Negative,Yes,No,Not Paid,Yes,2,First Violation,1,26-35,True,10,Friday,True,2033-05
VLT103800,Using Mobile Phone,1337,Punjab,2033-05-28,1900-01-01 10:57:00,Auto Rickshaw,Silver,2006,Delhi,60,Female,Commercial,5,Clear,Dry,OFF2159,Local Police,Valid,3,,,Red,100,85,0.47,Positive,No,No,Online,Yes,0,Fine Paid On Spot,10,46-60,False,-15,Saturday,False,2033-05
VLT103801,Over-speeding,4452,Maharashtra,2033-05-29,1900-01-01 01:46:00,Car,Black,2021,Karnataka,70,Other,Learner,8,Cloudy,Under Construction,OFF3444,Traffic Police,Expired,4,Yes,No,Green,50,22,0.22,Not Conducted,Yes,No,Card,Yes,0,,1,60+,False,-28,Sunday,False,2033-05
VLT103802,Overloading,408,Maharashtra,2033-05-30,1900-01-01 11:26:00,Bus,Grey,2000,Punjab,59,Female,Learner,1,Rainy,Wet,OFF1551,RTO,Suspended,4,No,No,Yellow,30,25,0.02,Not Conducted,No,Yes,Cash,Yes,4,,11,46-60,False,-5,Monday,True,2033-05
VLT103803,No Seatbelt,721,Maharashtra,2033-05-31,1900-01-01 02:35:00,Scooter,Green,2012,Tamil Nadu,49,Other,Four-Wheeler,10,Foggy,Under Construction,OFF3956,RTO,Suspended,4,Yes,No,Red,50,109,0.35,Negative,Yes,Yes,Not Paid,Yes,1,Repeat Offender,2,46-60,True,59,Tuesday,True,2033-05
VLT103804,Drunk Driving,1212,Karnataka,2033-06-01,1900-01-01 12:41:00,Truck,Grey,2011,West Bengal,24,Male,Learner,10,Clear,Potholes,OFF5610,RTO,Valid,3,,No,Red,50,29,0.36,Not Conducted,Yes,No,Card,Yes,1,Repeat Offender,12,18-25,False,-21,Wednesday,True,2033-06
VLT103805,Wrong Parking,4382,Delhi,2033-06-02,1900-01-01 00:03:00,Scooter,Yellow,2010,Punjab,43,Male,Commercial,8,Cloudy,Potholes,OFF4981,RTO,Expired,4,Yes,No,Yellow,50,49,0.01,Not Conducted,No,No,Cash,Yes,0,Fine Paid On Spot,0,36-45,False,-1,Thursday,False,2033-06
VLT103806,Overloading,2502,Tamil Nadu,2033-06-03,1900-01-01 09:48:00,Auto Rickshaw,Blue,1996,West Bengal,51,Male,Commercial,7,Clear,Potholes,OFF5792,RTO,Expired,2,Yes,No,Yellow,50,104,0.28,Positive,Yes,No,Online,No,5,,9,46-60,True,54,Friday,True,2033-06
VLT103807,Driving Without License,3022,Uttar Pradesh,2033-06-04,1900-01-01 19:08:00,Auto Rickshaw,Black,2002,Punjab,28,Female,Four-Wheeler,2,Clear,Under Construction,OFF4547,RTO,Expired,4,Yes,No,Yellow,80,82,0.03,Negative,No,No,Online,No,2,First Violation,19,26-35,True,2,Saturday,True,2033-06
VLT103808,No Helmet,4350,Maharashtra,2033-06-05,1900-01-01 18:15:00,Bus,Silver,2021,Gujarat,22,Other,Two-Wheeler,5,Rainy,Potholes,OFF6897,Traffic Police,Valid,4,Yes,Yes,Red,40,33,0.17,Positive,No,No,Card,Yes,5,Repeat Offender,18,18-25,False,-7,Sunday,True,2033-06
VLT103809,No Helmet,1551,Maharashtra,2033-06-06,1900-01-01 08:04:00,Auto Rickshaw,White,2005,Punjab,48,Other,Two-Wheeler,4,Dust Storm,Potholes,OFF9728,Highway Patrol,Suspended,1,,Yes,Green,80,31,0.32,Negative,No,No,Online,No,1,Fine Paid On Spot,8,46-60,False,-49,Monday,True,2033-06
VLT103810,Signal Jumping,3938,Punjab,2033-06-07,1900-01-01 02:38:00,Bike,White,2014,Delhi,60,Other,Two-Wheeler,8,Foggy,Slippery,OFF1343,Highway Patrol,Suspended,5,No,Yes,Red,60,70,0.17,Negative,No,Yes,Not Paid,Yes,4,Fine Paid On Spot,2,46-60,True,10,Tuesday,True,2033-06
VLT103811,No Seatbelt,3461,Karnataka,2033-06-08,1900-01-01 09:30:00,Car,Grey,1996,Maharashtra,42,Other,Two-Wheeler,6,Rainy,Potholes,OFF3671,Highway Patrol,Expired,1,Yes,,Red,60,30,0.2,Negative,Yes,Yes,Online,No,2,,9,36-45,False,-30,Wednesday,True,2033-06
VLT103812,Over-speeding,4917,Delhi,2033-06-09,1900-01-01 07:52:00,Truck,Yellow,2013,Tamil Nadu,54,Other,Four-Wheeler,3,Clear,Potholes,OFF9589,Traffic Police,Suspended,4,,No,Green,30,93,0.31,Positive,Yes,No,Online,Yes,1,First Violation,7,46-60,True,63,Thursday,True,2033-06
VLT103813,No Seatbelt,4562,Karnataka,2033-06-10,1900-01-01 05:04:00,Bus,Blue,2021,West Bengal,33,Female,Learner,7,Rainy,Slippery,OFF1256,RTO,Valid,3,,,Yellow,30,117,0.3,Not Conducted,No,No,Online,Yes,1,,5,26-35,True,87,Friday,True,2033-06
VLT103814,Using Mobile Phone,1914,Maharashtra,2033-06-11,1900-01-01 04:03:00,Bike,Black,2018,Karnataka,25,Male,Two-Wheeler,9,Foggy,Under Construction,OFF9155,Local Police,Suspended,2,Yes,Yes,Red,100,112,0.16,Negative,No,No,Not Paid,No,4,Fine Paid On Spot,4,18-25,True,12,Saturday,True,2033-06
VLT103815,Over-speeding,4338,Delhi,2033-06-12,1900-01-01 14:12:00,Bus,White,2000,Delhi,63,Other,Learner,7,Clear,Under Construction,OFF7020,RTO,Expired,2,No,No,Red,30,67,0.14,Not Conducted,Yes,Yes,Card,No,4,First Violation,14,60+,True,37,Sunday,True,2033-06
VLT103816,No Seatbelt,324,Karnataka,2033-06-13,1900-01-01 20:42:00,Bus,Green,1995,Tamil Nadu,71,Female,Commercial,7,Dust Storm,Slippery,OFF4211,Highway Patrol,Suspended,5,,Yes,Red,80,36,0.37,Negative,Yes,No,Cash,No,0,Fine Paid On Spot,20,60+,False,-44,Monday,False,2033-06
VLT103817,No Seatbelt,3000,West Bengal,2033-06-14,1900-01-01 02:44:00,Scooter,White,2007,Maharashtra,64,Other,Four-Wheeler,3,Clear,Dry,OFF5356,Local Police,Expired,4,,No,Red,60,40,0.37,Not Conducted,No,Yes,Card,No,2,First Violation,2,60+,False,-20,Tuesday,True,2033-06
VLT103818,Using Mobile Phone,3681,Tamil Nadu,2033-06-15,1900-01-01 23:22:00,Auto Rickshaw,Grey,2017,Maharashtra,19,Female,Commercial,0,Clear,Dry,OFF5674,Local Police,Valid,1,,Yes,Green,60,117,0.19,Negative,No,No,Card,Yes,0,First Violation,23,18-25,True,57,Wednesday,False,2033-06
VLT103819,Wrong Parking,3001,Uttar Pradesh,2033-06-16,1900-01-01 16:29:00,Car,Green,1999,Punjab,74,Other,Four-Wheeler,1,Cloudy,Potholes,OFF7186,RTO,Suspended,5,,No,Green,100,82,0.17,Positive,No,Yes,Not Paid,No,5,Repeat Offender,16,60+,False,-18,Thursday,True,2033-06
VLT103820,Drunk Driving,1307,Karnataka,2033-06-17,1900-01-01 14:34:00,Bus,Red,2010,Delhi,39,Other,Heavy Vehicle,6,Rainy,Potholes,OFF9227,RTO,Valid,4,No,Yes,Yellow,80,82,0.34,Not Conducted,No,Yes,Card,No,5,Repeat Offender,14,36-45,True,2,Friday,True,2033-06
VLT103821,Wrong Parking,1202,Gujarat,2033-06-18,1900-01-01 20:44:00,Car,Silver,2020,Karnataka,32,Female,Four-Wheeler,0,Foggy,Potholes,OFF5656,RTO,Suspended,4,Yes,No,Green,50,47,0.19,Not Conducted,Yes,No,Not Paid,Yes,0,Repeat Offender,20,26-35,False,-3,Saturday,False,2033-06
VLT103822,No Seatbelt,4533,Punjab,2033-06-19,1900-01-01 19:37:00,Scooter,Black,2010,Karnataka,50,Female,Four-Wheeler,6,Cloudy,Potholes,OFF2311,Traffic Police,Suspended,2,,Yes,Red,30,61,0.26,Negative,No,Yes,Online,Yes,1,Fine Paid On Spot,19,46-60,True,31,Sunday,True,2033-06
VLT103823,Using Mobile Phone,4485,Punjab,2033-06-20,1900-01-01 21:27:00,Truck,White,2014,West Bengal,69,Male,Commercial,1,Clear,Under Construction,OFF1848,Highway Patrol,Suspended,1,,Yes,Yellow,60,97,0.3,Not Conducted,Yes,No,Online,No,2,Repeat Offender,21,60+,True,37,Monday,True,2033-06
